Filename	Size
koken-medium/1200/1C-3.png	585266
koken-medium/1200/2A-1.jpg	360601
koken-medium/1200/2A-2.jpg	493558
koken-medium/1200/2A-3.jpg	254216
koken-medium/1200/2B-1.jpg	311828
koken-medium/1200/2B-2.jpg	230432
koken-medium/1200/2B-3.jpg	212734
koken-medium/1200/2C-1.png	4521669
koken-medium/1200/2C-2.png	558532
koken-medium/1200/2C-3.png	1151355
koken-medium/1200/3A-1.jpg	176699
koken-medium/1200/3A-2.png	2878557
koken-medium/1200/3A-3.jpg	426502
koken-medium/1200/3B-1.jpg	81852
koken-medium/1200/3B-2.jpg	150440
koken-medium/1200/3B-3.jpg	299853
koken-medium/1200/3C-1.png	233296
koken-medium/1200/3C-2.png	110716
koken-medium/1200/3C-3.png	379635
koken-medium/1200/4A-1.png	711142
koken-medium/1200/4A-2.jpg	260384
koken-medium/1200/4A-3.png	1868145
koken-medium/1200/4B-1.png	261907
koken-medium/1200/4B-2.jpg	447761
koken-medium/1200/4B-3.png	439612
koken-medium/1200/4C-1.png	223026
koken-medium/1200/4C-2.png	242508
koken-medium/1200/4C-3.png	1896829
koken-medium/1200/6D.jpg	327799
koken-medium/1200/6E.jpg	432968
koken-medium/1200/6F.jpg	283178
koken-medium/1200/6G.jpg	30658
koken-medium/300/1A-1.jpg	22461
koken-medium/300/1A-2.jpg	33381
koken-medium/300/1A-3.jpg	63797
koken-medium/300/1B-1.jpg	38615
koken-medium/300/1B-2.jpg	18505
koken-medium/300/1B-3.png	97267
koken-medium/300/1C-1.png	222084
koken-medium/300/1C-2.png	133345
koken-medium/300/1C-3.png	75062
koken-medium/300/2A-1.jpg	60784
koken-medium/300/2A-2.jpg	84862
koken-medium/300/2A-3.jpg	76573
koken-medium/300/2B-1.jpg	48842
koken-medium/300/2B-2.jpg	22068
koken-medium/300/2B-3.jpg	20982
koken-medium/300/2C-1.png	295029
koken-medium/300/2C-2.png	49914
koken-medium/300/2C-3.png	112444
koken-medium/300/3A-1.jpg	31659
koken-medium/300/3A-2.png	211289
koken-medium/300/3A-3.jpg	51884
koken-medium/300/3B-1.jpg	32620
koken-medium/300/3B-2.jpg	30308
koken-medium/300/3B-3.jpg	22798
koken-medium/300/3C-1.png	40468
koken-medium/300/3C-2.png	21574
koken-medium/300/3C-3.png	61796
koken-medium/300/4A-1.png	155133
koken-medium/300/4A-2.jpg	34128
koken-medium/300/4A-3.png	223935
koken-medium/300/4B-1.png	43488
koken-medium/300/4B-2.jpg	70819
koken-medium/300/4B-3.png	50326
koken-medium/300/4C-1.png	36919
koken-medium/300/4C-2.png	41263
koken-medium/300/4C-3.png	173120
koken-medium/300/6D.jpg	32798
koken-medium/300/6E.jpg	70586
koken-medium/300/6F.jpg	61538
koken-medium/300/6G.jpg	7985
koken-medium/600/1A-1.jpg	62642
koken-medium/600/1A-2.jpg	97808
koken-medium/600/1A-3.jpg	143413
koken-medium/600/1B-1.jpg	141683
koken-medium/600/1B-2.jpg	61487
koken-medium/600/1B-3.png	371484
koken-medium/600/1C-1.png	924962
koken-medium/600/1C-2.png	311949
koken-medium/600/1C-3.png	196924
koken-medium/600/2A-1.jpg	135565
koken-medium/600/2A-2.jpg	185029
koken-medium/600/2A-3.jpg	115780
koken-medium/600/2B-1.jpg	102264
koken-medium/600/2B-2.jpg	70470
koken-medium/600/2B-3.jpg	68406
koken-medium/600/2C-1.png	1196816
koken-medium/600/2C-2.png	154534
koken-medium/600/2C-3.png	351847
koken-medium/600/3A-1.jpg	64009
koken-medium/600/3A-2.png	785985
koken-medium/600/3A-3.jpg	129106
koken-medium/600/3B-1.jpg	43873
koken-medium/600/3B-2.jpg	64862
koken-medium/600/3B-3.jpg	76271
koken-medium/600/3C-1.png	99370
koken-medium/600/3C-2.png	49564
koken-medium/600/3C-3.png	158179
koken-medium/600/4A-1.png	371918
koken-medium/600/4A-2.jpg	104092
koken-medium/600/4A-3.png	709666
koken-medium/600/4B-1.png	110662
koken-medium/600/4B-2.jpg	166090
koken-medium/600/4B-3.png	152360
koken-medium/600/4C-1.png	87675
koken-medium/600/4C-2.png	97803
koken-medium/600/4C-3.png	587020
koken-medium/600/6D.jpg	106075
koken-medium/600/6E.jpg	150137
koken-medium/600/6F.jpg	123774
koken-medium/600/6G.jpg	13974
koken-small/1200/1A-1.jpg	160560
koken-small/1200/1A-2.jpg	254701
koken-small/1200/1A-3.jpg	365163
koken-small/1200/1B-1.jpg	417003
koken-small/1200/1B-2.jpg	179804
koken-small/1200/1B-3.png	1307913
koken-small/1200/1C-1.png	4360847
koken-small/1200/1C-2.png	1057124
koken-small/1200/1C-3.png	643008
koken-small/1200/2A-1.jpg	300520
koken-small/1200/2A-2.jpg	418007
koken-small/1200/2A-3.jpg	213216
koken-small/1200/2B-1.jpg	268482
koken-small/1200/2B-2.jpg	195220
koken-small/1200/2B-3.jpg	181240
koken-small/1200/2C-1.png	4618244
koken-small/1200/2C-2.png	651238
koken-small/1200/2C-3.png	1211169
koken-small/1200/3A-1.jpg	153029
koken-small/1200/3A-2.png	3502474
koken-small/1200/3A-3.jpg	358166
koken-small/1200/3B-1.jpg	72945
koken-small/1200/3B-2.jpg	136555
koken-small/1200/3B-3.jpg	248149
koken-small/1200/3C-1.png	230062
koken-small/1200/3C-2.png	94905
koken-small/1200/3C-3.png	316597
koken-small/1200/4A-1.png	595522
koken-small/1200/4A-2.jpg	225734
koken-small/1200/4A-3.png	1954187
koken-small/1200/4B-1.png	264941
koken-small/1200/4B-2.jpg	403974
koken-small/1200/4B-3.png	439612
koken-small/1200/4C-1.png	179400
koken-small/1200/4C-2.png	225349
koken-small/1200/4C-3.png	1903072
koken-small/1200/6D.jpg	278410
koken-small/1200/6E.jpg	365753
koken-small/1200/6F.jpg	236683
koken-small/1200/6G.jpg	27116
koken-small/300/1A-1.jpg	19369
koken-small/300/1A-2.jpg	28129
koken-small/300/1A-3.jpg	58276
koken-small/300/1B-1.jpg	32932
koken-small/300/1B-2.jpg	15790
koken-small/300/1B-3.png	97267
koken-small/300/1C-1.png	274072
koken-small/300/1C-2.png	99374
koken-small/300/1C-3.png	62434
koken-small/300/2A-1.jpg	55351
koken-small/300/2A-2.jpg	78093
koken-small/300/2A-3.jpg	73732
koken-small/300/2B-1.jpg	46123
koken-small/300/2B-2.jpg	19144
koken-small/300/2B-3.jpg	17965
koken-small/300/2C-1.png	299048
koken-small/300/2C-2.png	55766
koken-small/300/2C-3.png	113300
koken-small/300/3A-1.jpg	29721
koken-small/300/3A-2.png	219066
koken-small/300/3A-3.jpg	47277
koken-small/300/3B-1.jpg	31803
koken-small/300/3B-2.jpg	27498
koken-small/300/3B-3.jpg	20462
koken-small/300/3C-1.png	37394
koken-small/300/3C-2.png	17168
koken-small/300/3C-3.png	52175
koken-small/300/4A-1.png	138173
koken-small/300/4A-2.jpg	30503
koken-small/300/4A-3.png	187154
koken-small/300/4B-1.png	46360
koken-small/300/4B-2.jpg	67349
koken-small/300/4B-3.png	50326
koken-small/300/4C-1.png	27941
koken-small/300/4C-2.png	40768
koken-small/300/4C-3.png	181963
koken-small/300/6D.jpg	29321
koken-small/300/6E.jpg	66213
koken-small/300/6F.jpg	55786
koken-small/300/6G.jpg	7486
koken-small/600/1A-1.jpg	52687
koken-small/600/1A-2.jpg	79962
koken-small/600/1A-3.jpg	121784
koken-small/600/1B-1.jpg	118854
koken-small/600/1B-2.jpg	51652
koken-small/600/1B-3.png	371484
koken-small/600/1C-1.png	1097871
koken-small/600/1C-2.png	275613
koken-small/600/1C-3.png	176895
koken-small/600/2A-1.jpg	117886
koken-small/600/2A-2.jpg	162456
koken-small/600/2A-3.jpg	105744
koken-small/600/2B-1.jpg	91872
koken-small/600/2B-2.jpg	60306
koken-small/600/2B-3.jpg	58689
koken-small/600/2C-1.png	1229549
koken-small/600/2C-2.png	175278
koken-small/600/2C-3.png	360007
koken-small/600/3A-1.jpg	57363
koken-small/600/3A-2.png	863602
koken-small/600/3A-3.jpg	111495
koken-small/600/3B-1.jpg	41532
koken-small/600/3B-2.jpg	59043
koken-small/600/3B-3.jpg	65522
koken-small/600/3C-1.png	94690
koken-small/600/3C-2.png	40477
koken-small/600/3C-3.png	132983
koken-small/600/4A-1.png	317004
koken-small/600/4A-2.jpg	91434
koken-small/600/4A-3.png	596757
koken-small/600/4B-1.png	114612
koken-small/600/4B-2.jpg	153285
koken-small/600/4B-3.png	152360
koken-small/600/4C-1.png	68728
koken-small/600/4C-2.png	94635
koken-small/600/4C-3.png	604081
koken-small/600/6D.jpg	90831
koken-small/600/6E.jpg	132949
koken-small/600/6F.jpg	106917
koken-small/600/6G.jpg	12702
koken-tiny/1200/1A-1.jpg	166340
koken-tiny/1200/1A-2.jpg	264195
koken-tiny/1200/1A-3.jpg	379372
koken-tiny/1200/1B-1.jpg	432935
koken-tiny/1200/1B-2.jpg	187206
koken-tiny/1200/1B-3.png	1334090
koken-tiny/1200/1C-1.png	4367865
koken-tiny/1200/1C-2.png	1032804
koken-tiny/1200/1C-3.png	647976
koken-tiny/1200/2A-1.jpg	309305
koken-tiny/1200/2A-2.jpg	429808
koken-tiny/1200/2A-3.jpg	219959
koken-tiny/1200/2B-1.jpg	276795
koken-tiny/1200/2B-2.jpg	202170
koken-tiny/1200/2B-3.jpg	187334
koken-tiny/1200/2C-1.png	4463945
koken-tiny/1200/2C-2.png	664109
koken-tiny/1200/2C-3.png	1225786
koken-tiny/1200/3A-1.jpg	156419
koken-tiny/1200/3A-2.png	3530143
koken-tiny/1200/3A-3.jpg	370321
koken-tiny/1200/3B-1.jpg	74525
koken-tiny/1200/3B-2.jpg	135868
koken-tiny/1200/3B-3.jpg	256637
koken-tiny/1200/3C-1.png	236742
koken-tiny/1200/3C-2.png	98978
koken-tiny/1200/3C-3.png	328096
koken-tiny/1200/4A-1.png	639706
koken-tiny/1200/4A-2.jpg	231645
koken-tiny/1200/4A-3.png	1976812
koken-tiny/1200/4B-1.png	255191
koken-tiny/1200/4B-2.jpg	413563
koken-tiny/1200/4B-3.png	407178
koken-tiny/1200/4C-1.png	176436
koken-tiny/1200/4C-2.png	215893
koken-tiny/1200/4C-3.png	1896949
koken-tiny/1200/6D.jpg	287759
koken-tiny/1200/6E.jpg	377240
koken-tiny/1200/6F.jpg	241096
koken-tiny/1200/6G.jpg	27142
koken-tiny/300/1A-1.jpg	19837
koken-tiny/300/1A-2.jpg	28969
koken-tiny/300/1A-3.jpg	59128
koken-tiny/300/1B-1.jpg	34007
koken-tiny/300/1B-2.jpg	16281
koken-tiny/300/1B-3.png	98475
koken-tiny/300/1C-1.png	274345
koken-tiny/300/1C-2.png	95149
koken-tiny/300/1C-3.png	64470
koken-tiny/300/2A-1.jpg	56144
koken-tiny/300/2A-2.jpg	79177
koken-tiny/300/2A-3.jpg	74157
koken-tiny/300/2B-1.jpg	46602
koken-tiny/300/2B-2.jpg	19710
koken-tiny/300/2B-3.jpg	18573
koken-tiny/300/2C-1.png	301530
koken-tiny/300/2C-2.png	56585
koken-tiny/300/2C-3.png	115893
koken-tiny/300/3A-1.jpg	29960
koken-tiny/300/3A-2.png	218180
koken-tiny/300/3A-3.jpg	47981
koken-tiny/300/3B-1.jpg	31921
koken-tiny/300/3B-2.jpg	27522
koken-tiny/300/3B-3.jpg	20658
koken-tiny/300/3C-1.png	37409
koken-tiny/300/3C-2.png	17761
koken-tiny/300/3C-3.png	52962
koken-tiny/300/4A-1.png	140924
koken-tiny/300/4A-2.jpg	30896
koken-tiny/300/4A-3.png	185143
koken-tiny/300/4B-1.png	44935
koken-tiny/300/4B-2.jpg	67822
koken-tiny/300/4B-3.png	48745
koken-tiny/300/4C-1.png	28152
koken-tiny/300/4C-2.png	39342
koken-tiny/300/4C-3.png	181704
koken-tiny/300/6D.jpg	29854
koken-tiny/300/6E.jpg	66868
koken-tiny/300/6F.jpg	56687
koken-tiny/300/6G.jpg	7505
koken-tiny/600/1A-1.jpg	54299
koken-tiny/600/1A-2.jpg	82472
koken-tiny/600/1A-3.jpg	125502
koken-tiny/600/1B-1.jpg	123199
koken-tiny/600/1B-2.jpg	53359
koken-tiny/600/1B-3.png	376623
koken-tiny/600/1C-1.png	1099301
koken-tiny/600/1C-2.png	272885
koken-tiny/600/1C-3.png	176470
koken-tiny/600/2A-1.jpg	120592
koken-tiny/600/2A-2.jpg	165874
koken-tiny/600/2A-3.jpg	107270
koken-tiny/600/2B-1.jpg	93800
koken-tiny/600/2B-2.jpg	62349
koken-tiny/600/2B-3.jpg	60669
koken-tiny/600/2C-1.png	1224284
koken-tiny/600/2C-2.png	178804
koken-tiny/600/2C-3.png	369089
koken-tiny/600/3A-1.jpg	58228
koken-tiny/600/3A-2.png	866283
koken-tiny/600/3A-3.jpg	114474
koken-tiny/600/3B-1.jpg	41869
koken-tiny/600/3B-2.jpg	59081
koken-tiny/600/3B-3.jpg	67038
koken-tiny/600/3C-1.png	96134
koken-tiny/600/3C-2.png	41890
koken-tiny/600/3C-3.png	136220
koken-tiny/600/4A-1.png	327443
koken-tiny/600/4A-2.jpg	92951
koken-tiny/600/4A-3.png	586482
koken-tiny/600/4B-1.png	110097
koken-tiny/600/4B-2.jpg	155492
koken-tiny/600/4B-3.png	144026
koken-tiny/600/4C-1.png	68381
koken-tiny/600/4C-2.png	90638
koken-tiny/600/4C-3.png	601873
koken-tiny/600/6D.jpg	93525
koken-tiny/600/6E.jpg	135706
koken-tiny/600/6F.jpg	109442
koken-tiny/600/6G.jpg	12711
koken-xlarge/1200/1A-1.jpg	224113
koken-xlarge/1200/1A-2.jpg	381350
koken-xlarge/1200/1A-3.jpg	509435
koken-xlarge/1200/1B-1.jpg	538933
koken-xlarge/1200/1B-2.jpg	243462
koken-xlarge/1200/1B-3.png	1171080
koken-xlarge/1200/1C-1.png	4292616
koken-xlarge/1200/1C-2.png	1097378
koken-xlarge/1200/1C-3.png	621842
koken-xlarge/1200/2A-1.jpg	410913
koken-xlarge/1200/2A-2.jpg	554147
koken-xlarge/1200/2A-3.jpg	285172
koken-xlarge/1200/2B-1.jpg	329194
koken-xlarge/1200/2B-2.jpg	251719
koken-xlarge/1200/2B-3.jpg	234881
koken-xlarge/1200/2C-1.png	4803393
koken-xlarge/1200/2C-2.png	560272
koken-xlarge/1200/2C-3.png	1139012
koken-xlarge/1200/3A-1.jpg	188009
koken-xlarge/1200/3A-2.png	3336519
koken-xlarge/1200/3A-3.jpg	447742
koken-xlarge/1200/3B-1.jpg	88343
koken-xlarge/1200/3B-2.jpg	167032
koken-xlarge/1200/3B-3.jpg	331033
koken-xlarge/1200/3C-1.png	173614
koken-xlarge/1200/3C-2.png	86420
koken-xlarge/1200/3C-3.png	275353
koken-xlarge/1200/4A-1.png	386959
koken-xlarge/1200/4A-2.jpg	287286
koken-xlarge/1200/4A-3.png	1839878
koken-xlarge/1200/4B-1.png	340939
koken-xlarge/1200/4B-2.jpg	465360
koken-xlarge/1200/4B-3.png	515163
koken-xlarge/1200/4C-1.png	198274
koken-xlarge/1200/4C-2.png	294566
koken-xlarge/1200/4C-3.png	1395049
koken-xlarge/1200/6D.jpg	359371
koken-xlarge/1200/6E.jpg	471391
koken-xlarge/1200/6F.jpg	341269
koken-xlarge/1200/6G.jpg	38044
koken-xlarge/300/1A-1.jpg	24603
koken-xlarge/300/1A-2.jpg	37635
koken-xlarge/300/1A-3.jpg	67644
koken-xlarge/300/1B-1.jpg	40905
koken-xlarge/300/1B-2.jpg	20338
koken-xlarge/300/1B-3.png	90774
koken-xlarge/300/1C-1.png	261434
koken-xlarge/300/1C-2.png	97064
koken-xlarge/300/1C-3.png	53955
koken-xlarge/300/2A-1.jpg	64371
koken-xlarge/300/2A-2.jpg	88923
koken-xlarge/300/2A-3.jpg	78414
koken-xlarge/300/2B-1.jpg	49968
koken-xlarge/300/2B-2.jpg	23358
koken-xlarge/300/2B-3.jpg	22205
koken-xlarge/300/2C-1.png	274678
koken-xlarge/300/2C-2.png	47213
koken-xlarge/300/2C-3.png	95105
koken-xlarge/300/3A-1.jpg	32729
koken-xlarge/300/3A-2.png	209849
koken-xlarge/300/3A-3.jpg	53632
koken-xlarge/300/3B-1.jpg	33245
koken-xlarge/300/3B-2.jpg	33708
koken-xlarge/300/3B-3.jpg	24776
koken-xlarge/300/3C-1.png	27989
koken-xlarge/300/3C-2.png	15662
koken-xlarge/300/3C-3.png	43259
koken-xlarge/300/4A-1.png	120259
koken-xlarge/300/4A-2.jpg	36789
koken-xlarge/300/4A-3.png	178934
koken-xlarge/300/4B-1.png	54800
koken-xlarge/300/4B-2.jpg	72423
koken-xlarge/300/4B-3.png	52806
koken-xlarge/300/4C-1.png	29537
koken-xlarge/300/4C-2.png	53385
koken-xlarge/300/4C-3.png	157797
koken-xlarge/300/6D.jpg	34974
koken-xlarge/300/6E.jpg	73099
koken-xlarge/300/6F.jpg	65422
koken-xlarge/300/6G.jpg	8845
koken-xlarge/600/1A-1.jpg	70633
koken-xlarge/600/1A-2.jpg	113947
koken-xlarge/600/1A-3.jpg	159043
koken-xlarge/600/1B-1.jpg	150864
koken-xlarge/600/1B-2.jpg	67924
koken-xlarge/600/1B-3.png	345245
koken-xlarge/600/1C-1.png	1062980
koken-xlarge/600/1C-2.png	297014
koken-xlarge/600/1C-3.png	169661
koken-xlarge/600/2A-1.jpg	148807
koken-xlarge/600/2A-2.jpg	200383
koken-xlarge/600/2A-3.jpg	123068
koken-xlarge/600/2B-1.jpg	106401
koken-xlarge/600/2B-2.jpg	75666
koken-xlarge/600/2B-3.jpg	73586
koken-xlarge/600/2C-1.png	1181813
koken-xlarge/600/2C-2.png	149079
koken-xlarge/600/2C-3.png	320309
koken-xlarge/600/3A-1.jpg	67338
koken-xlarge/600/3A-2.png	819937
koken-xlarge/600/3A-3.jpg	135019
koken-xlarge/600/3B-1.jpg	45906
koken-xlarge/600/3B-2.jpg	71575
koken-xlarge/600/3B-3.jpg	84406
koken-xlarge/600/3C-1.png	69636
koken-xlarge/600/3C-2.png	37184
koken-xlarge/600/3C-3.png	110318
koken-xlarge/600/4A-1.png	286833
koken-xlarge/600/4A-2.jpg	112407
koken-xlarge/600/4A-3.png	581166
koken-xlarge/600/4B-1.png	148330
koken-xlarge/600/4B-2.jpg	170914
koken-xlarge/600/4B-3.png	169847
koken-xlarge/600/4C-1.png	75313
koken-xlarge/600/4C-2.png	123699
koken-xlarge/600/4C-3.png	486724
koken-xlarge/600/6D.jpg	113588
koken-xlarge/600/6E.jpg	159801
koken-xlarge/600/6F.jpg	139404
koken-xlarge/600/6G.jpg	16365
newton-nooptimization/1200/1A-1.jpg	141125
newton-nooptimization/1200/1A-2.jpg	229463
newton-nooptimization/1200/1A-3.jpg	287667
newton-nooptimization/1200/1B-1.jpg	328617
newton-nooptimization/1200/1B-2.jpg	160847
newton-nooptimization/1200/1B-3.png	903972
newton-nooptimization/1200/1C-1.png	3142307
newton-nooptimization/1200/1C-2.png	984896
newton-nooptimization/1200/1C-3.png	472324
newton-nooptimization/1200/2A-1.jpg	249221
newton-nooptimization/1200/2A-2.jpg	330997
newton-nooptimization/1200/2A-3.jpg	133396
newton-nooptimization/1200/2B-1.jpg	180109
newton-nooptimization/1200/2B-2.jpg	174809
newton-nooptimization/1200/2B-3.jpg	165481
newton-nooptimization/1200/2C-1.png	4133299
newton-nooptimization/1200/2C-2.png	388530
newton-nooptimization/1200/2C-3.png	914351
newton-nooptimization/1200/3A-1.jpg	106869
newton-nooptimization/1200/3A-2.png	2497310
newton-nooptimization/1200/3A-3.jpg	242161
newton-nooptimization/1200/3B-1.jpg	41124
newton-nooptimization/1200/3B-2.jpg	129583
newton-nooptimization/1200/3B-3.jpg	194240
newton-nooptimization/1200/3C-1.png	149439
newton-nooptimization/1200/3C-2.png	87988
newton-nooptimization/1200/3C-3.png	300170
newton-nooptimization/1200/4A-1.png	435237
newton-nooptimization/1200/4A-2.jpg	212285
newton-nooptimization/1200/4A-3.png	1710085
newton-nooptimization/1200/4B-1.png	356017
newton-nooptimization/1200/4B-2.jpg	333568
newton-nooptimization/1200/4B-3.png	464802
newton-nooptimization/1200/4C-1.png	241597
newton-nooptimization/1200/4C-2.png	323506
newton-nooptimization/1200/4C-3.png	472886
newton-nooptimization/1200/6D.jpg	241184
newton-nooptimization/1200/6E.jpg	268927
newton-nooptimization/1200/6F.jpg	215926
newton-nooptimization/1200/6G.jpg	26159
newton-nooptimization/300/1A-1.jpg	16281
newton-nooptimization/300/1A-2.jpg	25158
newton-nooptimization/300/1A-3.jpg	22795
newton-nooptimization/300/1B-1.jpg	25377
newton-nooptimization/300/1B-2.jpg	13952
newton-nooptimization/300/1B-3.png	71462
newton-nooptimization/300/1C-1.png	189490
newton-nooptimization/300/1C-2.png	100201
newton-nooptimization/300/1C-3.png	52770
newton-nooptimization/300/2A-1.jpg	26221
newton-nooptimization/300/2A-2.jpg	32879
newton-nooptimization/300/2A-3.jpg	13033
newton-nooptimization/300/2B-1.jpg	12882
newton-nooptimization/300/2B-2.jpg	16922
newton-nooptimization/300/2B-3.jpg	15723
newton-nooptimization/300/2C-1.png	259895
newton-nooptimization/300/2C-2.png	35566
newton-nooptimization/300/2C-3.png	84354
newton-nooptimization/300/3A-1.jpg	10102
newton-nooptimization/300/3A-2.png	184058
newton-nooptimization/300/3A-3.jpg	18157
newton-nooptimization/300/3B-1.jpg	5896
newton-nooptimization/300/3B-2.jpg	25908
newton-nooptimization/300/3B-3.jpg	17457
newton-nooptimization/300/3C-1.png	24255
newton-nooptimization/300/3C-2.png	17241
newton-nooptimization/300/3C-3.png	43193
newton-nooptimization/300/4A-1.png	119146
newton-nooptimization/300/4A-2.jpg	25919
newton-nooptimization/300/4A-3.png	168287
newton-nooptimization/300/4B-1.png	56281
newton-nooptimization/300/4B-2.jpg	30797
newton-nooptimization/300/4B-3.png	44037
newton-nooptimization/300/4C-1.png	40819
newton-nooptimization/300/4C-2.png	56521
newton-nooptimization/300/4C-3.png	52189
newton-nooptimization/300/6D.jpg	17300
newton-nooptimization/300/6E.jpg	22869
newton-nooptimization/300/6F.jpg	26402
newton-nooptimization/300/6G.jpg	3849
newton-nooptimization/600/1A-1.jpg	46133
newton-nooptimization/600/1A-2.jpg	72986
newton-nooptimization/600/1A-3.jpg	77259
newton-nooptimization/600/1B-1.jpg	89991
newton-nooptimization/600/1B-2.jpg	46324
newton-nooptimization/600/1B-3.png	272807
newton-nooptimization/600/1C-1.png	819642
newton-nooptimization/600/1C-2.png	288772
newton-nooptimization/600/1C-3.png	153744
newton-nooptimization/600/2A-1.jpg	81892
newton-nooptimization/600/2A-2.jpg	104162
newton-nooptimization/600/2A-3.jpg	40548
newton-nooptimization/600/2B-1.jpg	47441
newton-nooptimization/600/2B-2.jpg	53856
newton-nooptimization/600/2B-3.jpg	52654
newton-nooptimization/600/2C-1.png	1060835
newton-nooptimization/600/2C-2.png	109922
newton-nooptimization/600/2C-3.png	271328
newton-nooptimization/600/3A-1.jpg	31892
newton-nooptimization/600/3A-2.png	682414
newton-nooptimization/600/3A-3.jpg	64197
newton-nooptimization/600/3B-1.jpg	14663
newton-nooptimization/600/3B-2.jpg	56305
newton-nooptimization/600/3B-3.jpg	55072
newton-nooptimization/600/3C-1.png	60618
newton-nooptimization/600/3C-2.png	41014
newton-nooptimization/600/3C-3.png	116016
newton-nooptimization/600/4A-1.png	315431
newton-nooptimization/600/4A-2.jpg	77081
newton-nooptimization/600/4A-3.png	550227
newton-nooptimization/600/4B-1.png	151680
newton-nooptimization/600/4B-2.jpg	107152
newton-nooptimization/600/4B-3.png	144405
newton-nooptimization/600/4C-1.png	99315
newton-nooptimization/600/4C-2.png	137225
newton-nooptimization/600/4C-3.png	158523
newton-nooptimization/600/6D.jpg	63717
newton-nooptimization/600/6E.jpg	78225
newton-nooptimization/600/6F.jpg	78831
newton-nooptimization/600/6G.jpg	9789
newton-optimization/1200/1A-1.jpg	137403
newton-optimization/1200/1A-2.jpg	225256
newton-optimization/1200/1A-3.jpg	278970
newton-optimization/1200/1B-1.jpg	313949
newton-optimization/1200/1B-2.jpg	154414
newton-optimization/1200/1B-3.png	460619
newton-optimization/1200/1C-1.png	2806754
newton-optimization/1200/1C-2.png	701105
newton-optimization/1200/1C-3.png	390287
newton-optimization/1200/2A-1.jpg	240880
newton-optimization/1200/2A-2.jpg	318980
newton-optimization/1200/2A-3.jpg	130561
newton-optimization/1200/2B-1.jpg	171589
newton-optimization/1200/2B-2.jpg	167885
newton-optimization/1200/2B-3.jpg	158288
newton-optimization/1200/2C-1.png	3591572
newton-optimization/1200/2C-2.png	345694
newton-optimization/1200/2C-3.png	832454
newton-optimization/1200/3A-1.jpg	91710
newton-optimization/1200/3A-2.png	2443140
newton-optimization/1200/3A-3.jpg	219073
newton-optimization/1200/3B-1.jpg	35995
newton-optimization/1200/3B-2.jpg	110011
newton-optimization/1200/3B-3.jpg	179586
newton-optimization/1200/3C-1.png	115567
newton-optimization/1200/3C-2.png	59597
newton-optimization/1200/3C-3.png	216362
newton-optimization/1200/4A-1.png	233830
newton-optimization/1200/4A-2.jpg	201004
newton-optimization/1200/4A-3.png	1290044
newton-optimization/1200/4B-1.png	249744
newton-optimization/1200/4B-2.jpg	306635
newton-optimization/1200/4B-3.png	456848
newton-optimization/1200/4C-1.png	161724
newton-optimization/1200/4C-2.png	211247
newton-optimization/1200/4C-3.png	288064
newton-optimization/1200/6D.jpg	225607
newton-optimization/1200/6E.jpg	258142
newton-optimization/1200/6F.jpg	215926
newton-optimization/1200/6G.jpg	24275
newton-optimization/300/1A-1.jpg	15938
newton-optimization/300/1A-2.jpg	24684
newton-optimization/300/1A-3.jpg	22480
newton-optimization/300/1B-1.jpg	24198
newton-optimization/300/1B-2.jpg	13421
newton-optimization/300/1B-3.png	41282
newton-optimization/300/1C-1.png	182868
newton-optimization/300/1C-2.png	60396
newton-optimization/300/1C-3.png	34216
newton-optimization/300/2A-1.jpg	25639
newton-optimization/300/2A-2.jpg	31532
newton-optimization/300/2A-3.jpg	12909
newton-optimization/300/2B-1.jpg	12504
newton-optimization/300/2B-2.jpg	16267
newton-optimization/300/2B-3.jpg	15114
newton-optimization/300/2C-1.png	202230
newton-optimization/300/2C-2.png	30384
newton-optimization/300/2C-3.png	68409
newton-optimization/300/3A-1.jpg	9283
newton-optimization/300/3A-2.png	153077
newton-optimization/300/3A-3.jpg	17125
newton-optimization/300/3B-1.jpg	5663
newton-optimization/300/3B-2.jpg	23417
newton-optimization/300/3B-3.jpg	16662
newton-optimization/300/3C-1.png	17350
newton-optimization/300/3C-2.png	11477
newton-optimization/300/3C-3.png	29235
newton-optimization/300/4A-1.png	82296
newton-optimization/300/4A-2.jpg	24650
newton-optimization/300/4A-3.png	107077
newton-optimization/300/4B-1.png	38515
newton-optimization/300/4B-2.jpg	28829
newton-optimization/300/4B-3.png	43270
newton-optimization/300/4C-1.png	24366
newton-optimization/300/4C-2.png	49843
newton-optimization/300/4C-3.png	25473
newton-optimization/300/6D.jpg	16631
newton-optimization/300/6E.jpg	21940
newton-optimization/300/6F.jpg	25823
newton-optimization/300/6G.jpg	3849
newton-optimization/600/1A-1.jpg	44923
newton-optimization/600/1A-2.jpg	71581
newton-optimization/600/1A-3.jpg	75374
newton-optimization/600/1B-1.jpg	84972
newton-optimization/600/1B-2.jpg	44497
newton-optimization/600/1B-3.png	145383
newton-optimization/600/1C-1.png	803902
newton-optimization/600/1C-2.png	195827
newton-optimization/600/1C-3.png	110156
newton-optimization/600/2A-1.jpg	79378
newton-optimization/600/2A-2.jpg	100302
newton-optimization/600/2A-3.jpg	39636
newton-optimization/600/2B-1.jpg	45560
newton-optimization/600/2B-2.jpg	51803
newton-optimization/600/2B-3.jpg	50392
newton-optimization/600/2C-1.png	870044
